,Neighborhood,City,Latitude,Longitude,Venue,Venue Category,Category,Address,Cluster Labels
4234,Chelsea,New York City,40.744034706747975,-74.00311633472813,The Meatball Shop,Italian Restaurant,Food,"('Chelsea', 'New York City')",5
4235,Chelsea,New York City,40.744034706747975,-74.00311633472813,Cappone’s Salumeria,Italian Restaurant,Food,"('Chelsea', 'New York City')",5
4236,Chelsea,New York City,40.744034706747975,-74.00311633472813,Cappone’s Salumeria,Italian Restaurant,Food,"('Chelsea', 'New York City')",5
4237,Chelsea,New York City,40.744034706747975,-74.00311633472813,Worthwild,New American Restaurant,Food,"('Chelsea', 'New York City')",5
4238,Chelsea,New York City,40.744034706747975,-74.00311633472813,Worthwild,New American Restaurant,Food,"('Chelsea', 'New York City')",5
4239,Chelsea,New York City,40.744034706747975,-74.00311633472813,Bodega Negra,Mexican Restaurant,Food,"('Chelsea', 'New York City')",5
4240,Chelsea,New York City,40.744034706747975,-74.00311633472813,Bodega Negra,Mexican Restaurant,Food,"('Chelsea', 'New York City')",5
4241,Chelsea,New York City,40.744034706747975,-74.00311633472813,Lollino,Ice Cream Shop,Food,"('Chelsea', 'New York City')",5
4242,Chelsea,New York City,40.744034706747975,-74.00311633472813,Lollino,Ice Cream Shop,Food,"('Chelsea', 'New York City')",5
4243,Chelsea,New York City,40.744034706747975,-74.00311633472813,Fonda,Mexican Restaurant,Food,"('Chelsea', 'New York City')",5
4244,Chelsea,New York City,40.744034706747975,-74.00311633472813,Fonda,Mexican Restaurant,Food,"('Chelsea', 'New York City')",5
4245,Chelsea,New York City,40.744034706747975,-74.00311633472813,PH-D Rooftop,Roof Deck,Outdoors & Recreation,"('Chelsea', 'New York City')",5
4246,Chelsea,New York City,40.744034706747975,-74.00311633472813,PH-D Rooftop,Roof Deck,Outdoors & Recreation,"('Chelsea', 'New York City')",5
4247,Chelsea,New York City,40.744034706747975,-74.00311633472813,Radio West Broadway,Nightclub,Nightlife Spot,"('Chelsea', 'New York City')",5
4248,Chelsea,New York City,40.744034706747975,-74.00311633472813,Radio West Broadway,Nightclub,Nightlife Spot,"('Chelsea', 'New York City')",5
4249,Chelsea,New York City,40.744034706747975,-74.00311633472813,HARBS,Dessert Shop,Food,"('Chelsea', 'New York City')",5
4250,Chelsea,New York City,40.744034706747975,-74.00311633472813,HARBS,Dessert Shop,Food,"('Chelsea', 'New York City')",5
4251,Chelsea,New York City,40.744034706747975,-74.00311633472813,Philippe Chow,Chinese Restaurant,Food,"('Chelsea', 'New York City')",5
4252,Chelsea,New York City,40.744034706747975,-74.00311633472813,Philippe Chow,Chinese Restaurant,Food,"('Chelsea', 'New York City')",5
4253,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Chobani,Snack Place,Food,"('Greenwich Village', 'New York City')",2
4254,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Local,Beer Bar,Nightlife Spot,"('Greenwich Village', 'New York City')",2
4255,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Carbone,Italian Restaurant,Food,"('Greenwich Village', 'New York City')",2
4256,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,DomoDomo,Sushi Restaurant,Food,"('Greenwich Village', 'New York City')",2
4257,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Calexico Cart,Food Truck,Food,"('Greenwich Village', 'New York City')",2
4258,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Terra Blues,Jazz Club,Arts & Entertainment,"('Greenwich Village', 'New York City')",2
4259,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Banter,Café,Food,"('Greenwich Village', 'New York City')",2
4260,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Rapha NYC,Clothing Store,Shop & Service,"('Greenwich Village', 'New York City')",2
4261,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Sacred Sounds Yoga,Yoga Studio,Outdoors & Recreation,"('Greenwich Village', 'New York City')",2
4262,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,La Colombe Torrefaction,Coffee Shop,Food,"('Greenwich Village', 'New York City')",2
4263,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Miss Lily's & Melvin's Juice Box,Caribbean Restaurant,Food,"('Greenwich Village', 'New York City')",2
4264,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Raoul's Restaurant,French Restaurant,Food,"('Greenwich Village', 'New York City')",2
4265,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Summers Juice & Coffee,Café,Food,"('Greenwich Village', 'New York City')",2
4266,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Sadelle's,Bagel Shop,Food,"('Greenwich Village', 'New York City')",2
4267,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Warby Parker,Optical Shop,Shop & Service,"('Greenwich Village', 'New York City')",2
4268,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,west~bourne,Café,Food,"('Greenwich Village', 'New York City')",2
4269,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Aesop,Cosmetics Shop,Shop & Service,"('Greenwich Village', 'New York City')",2
4270,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Piccola Cucina Enoteca,Italian Restaurant,Food,"('Greenwich Village', 'New York City')",2
4271,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,New York Pilates - West Village,Pilates Studio,Outdoors & Recreation,"('Greenwich Village', 'New York City')",2
4272,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Raffetto's,Gourmet Shop,Shop & Service,"('Greenwich Village', 'New York City')",2
4273,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Coco Pazzo Kitchen & Restaurant,Italian Restaurant,Food,"('Greenwich Village', 'New York City')",2
4274,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Morrison Hotel Gallery,Art Gallery,Arts & Entertainment,"('Greenwich Village', 'New York City')",2
4275,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Brigadeiro Bakery,Dessert Shop,Food,"('Greenwich Village', 'New York City')",2
4276,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Tomoe Sushi,Sushi Restaurant,Food,"('Greenwich Village', 'New York City')",2
4277,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Pegu Club,Cocktail Bar,Nightlife Spot,"('Greenwich Village', 'New York City')",2
4278,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,ZZ's Clam Bar,Seafood Restaurant,Food,"('Greenwich Village', 'New York City')",2
4279,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Benefit Cosmetics,Cosmetics Shop,Shop & Service,"('Greenwich Village', 'New York City')",2
4280,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Paul Smith,Clothing Store,Shop & Service,"('Greenwich Village', 'New York City')",2
4281,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Lupa,Italian Restaurant,Food,"('Greenwich Village', 'New York City')",2
4282,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Cocotte,French Restaurant,Food,"('Greenwich Village', 'New York City')",2
4283,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Pepe Rosso To Go,Italian Restaurant,Food,"('Greenwich Village', 'New York City')",2
4284,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Polo Ralph Lauren,Clothing Store,Shop & Service,"('Greenwich Village', 'New York City')",2
4285,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,The Dutch,New American Restaurant,Food,"('Greenwich Village', 'New York City')",2
4286,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Carroll Place,Italian Restaurant,Food,"('Greenwich Village', 'New York City')",2
4287,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Morgenstern’s Finest Ice Cream,Ice Cream Shop,Food,"('Greenwich Village', 'New York City')",2
4288,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Song' e Napule Pizzeria,Italian Restaurant,Food,"('Greenwich Village', 'New York City')",2
4289,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Coach,Accessories Store,Shop & Service,"('Greenwich Village', 'New York City')",2
4290,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,NARS Soho,Cosmetics Shop,Shop & Service,"('Greenwich Village', 'New York City')",2
4291,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Arturo's Restaurant,Italian Restaurant,Food,"('Greenwich Village', 'New York City')",2
4292,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Bite Beauty Lip Lab,Cosmetics Shop,Shop & Service,"('Greenwich Village', 'New York City')",2
4293,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,Food,"('Greenwich Village', 'New York City')",2
4294,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Le Poisson Rouge,Rock Club,Arts & Entertainment,"('Greenwich Village', 'New York City')",2
4295,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Harbs,Dessert Shop,Food,"('Greenwich Village', 'New York City')",2
4296,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Omen a Zen,Japanese Restaurant,Food,"('Greenwich Village', 'New York City')",2
4297,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Angelika Film Center,Indie Movie Theater,Arts & Entertainment,"('Greenwich Village', 'New York City')",2
4298,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Jane,American Restaurant,Food,"('Greenwich Village', 'New York City')",2
4299,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Ted Baker,Clothing Store,Shop & Service,"('Greenwich Village', 'New York City')",2
4300,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Juice Press,Juice Bar,Food,"('Greenwich Village', 'New York City')",2
4301,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Raku,Udon Restaurant,Food,"('Greenwich Village', 'New York City')",2
4302,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Court Street Grocers,Sandwich Place,Food,"('Greenwich Village', 'New York City')",2
4303,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Mansur Gavriel's NYC Pop-Up Shop,Boutique,Shop & Service,"('Greenwich Village', 'New York City')",2
4304,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,MIMI,French Restaurant,Food,"('Greenwich Village', 'New York City')",2
4305,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Blue Ribbon Sushi,Sushi Restaurant,Food,"('Greenwich Village', 'New York City')",2
4306,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Il Corallo Trattoria,Italian Restaurant,Food,"('Greenwich Village', 'New York City')",2
4307,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,L.A. Burdick,Chocolate Shop,Shop & Service,"('Greenwich Village', 'New York City')",2
4308,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Bar Moga,Cocktail Bar,Nightlife Spot,"('Greenwich Village', 'New York City')",2
4309,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Apple SoHo,Electronics Store,Shop & Service,"('Greenwich Village', 'New York City')",2
4310,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Marisa Perry,Jewelry Store,Shop & Service,"('Greenwich Village', 'New York City')",2
4311,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,The Malt House,Bar,Nightlife Spot,"('Greenwich Village', 'New York City')",2
4312,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Generation Records,Record Shop,Shop & Service,"('Greenwich Village', 'New York City')",2
4313,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Dior Homme,Boutique,Shop & Service,"('Greenwich Village', 'New York City')",2
4314,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Bareburger,Burger Joint,Food,"('Greenwich Village', 'New York City')",2
4315,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Ananda,Indian Restaurant,Food,"('Greenwich Village', 'New York City')",2
4316,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,12 Chairs,Middle Eastern Restaurant,Food,"('Greenwich Village', 'New York City')",2
4317,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Emmett's,Pizza Place,Food,"('Greenwich Village', 'New York City')",2
4318,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Sullivan Street Tea & Spice Company,Gourmet Shop,Shop & Service,"('Greenwich Village', 'New York City')",2
4319,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,The Folly,Cocktail Bar,Nightlife Spot,"('Greenwich Village', 'New York City')",2
4320,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,SALUD SOHO,Juice Bar,Food,"('Greenwich Village', 'New York City')",2
4321,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,JOE & THE JUICE,Juice Bar,Food,"('Greenwich Village', 'New York City')",2
4322,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Chow House,Chinese Restaurant,Food,"('Greenwich Village', 'New York City')",2
4323,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Niche Niche,Theme Restaurant,Food,"('Greenwich Village', 'New York City')",2
4324,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Woolrich,Men's Store,Shop & Service,"('Greenwich Village', 'New York City')",2
4325,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Gabriella NY Bridal Salon,Bridal Shop,Shop & Service,"('Greenwich Village', 'New York City')",2
4326,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Barbour,Boutique,Shop & Service,"('Greenwich Village', 'New York City')",2
4327,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Little Prince,French Restaurant,Food,"('Greenwich Village', 'New York City')",2
4328,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Olive's,Coffee Shop,Food,"('Greenwich Village', 'New York City')",2
4329,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,The Laundress Store,Boutique,Shop & Service,"('Greenwich Village', 'New York City')",2
4330,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Junzi Kitchen (Greenwich Village),Chinese Restaurant,Food,"('Greenwich Village', 'New York City')",2
4331,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Center for Architecture,Art Gallery,Arts & Entertainment,"('Greenwich Village', 'New York City')",2
4332,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Moleskine Store,Paper / Office Supplies Store,Shop & Service,"('Greenwich Village', 'New York City')",2
4333,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,National Geographic Gallery,Art Gallery,Arts & Entertainment,"('Greenwich Village', 'New York City')",2
4334,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Bosie,Tea Room,Food,"('Greenwich Village', 'New York City')",2
4335,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,The New York Earth Room,Art Gallery,Arts & Entertainment,"('Greenwich Village', 'New York City')",2
4336,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Old Tbilisi Garden,Eastern European Restaurant,Food,"('Greenwich Village', 'New York City')",2
4337,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Pinch Chinese,Chinese Restaurant,Food,"('Greenwich Village', 'New York City')",2
4338,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,ALEX AND ANI,Jewelry Store,Shop & Service,"('Greenwich Village', 'New York City')",2
4339,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,AG JEANS SOHO,Boutique,Shop & Service,"('Greenwich Village', 'New York City')",2
4340,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,B&B Winepub,Gastropub,Food,"('Greenwich Village', 'New York City')",2
4341,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,M & O Market and Deli,Sandwich Place,Food,"('Greenwich Village', 'New York City')",2
4342,Greenwich Village,New York City,40.72693288536128,-73.99991402945902,Hello Saigon,Vietnamese Restaurant,Food,"('Greenwich Village', 'New York City')",2
